-1.511728509710566,1.2253510454482537,0
-2.8691355604200424,3.0560040024166186,0
-2.952122436997024,2.135208175776236,0
3.343103322670297,-2.143519467782319,1
-4.3229426089555725,4.183181142894957,0
2.9379897277318063,-4.849359587620608,1
4.362205867895343,-4.176670386510246,1
2.7569366844108663,-3.4075325182585727,1
4.16980495339229,-3.8633977593010878,1
3.6026599600549645,-4.487292805691919,1
3.1578976861694494,-4.828660145679509,1
-4.3240333343713315,0.009211146916320079,0
-2.349754270656456,6.903725249297954,0
4.64868036435809,-4.4418150579411275,1
-4.6382536155841025,1.9725576324265677,0
-2.5147018840701882,5.660709710141914,0
2.6552100430474015,-2.2517371795060233,1
3.659532999420809,-5.629861995456568,1
-3.162667223148459,1.8243455353783575,0
0.9977910537831596,-0.4663832290279566,1
-2.17439169012096,6.799557034161982,0
-2.246539662479917,6.685299229026868,0
1.2011834274463555,-1.1390451287027124,1
-6.095166794348692,-0.21873428959400343,0
3.47303185528552,0.025926440772724213,1
4.741057873312963,-5.3163459350186155,1
0.1887498779559995,4.638035909296436,0
-1.5662744480664277,3.4093271455519085,0
3.0879682780577156,-4.6058023150356,1
-5.331821040322607,0.39089948259184437,0
2.8312249320782197,-2.7156312037167387,1
-2.3863135630109276,6.328025247645095,0
-0.868806688523275,1.4368217506431158,0
6.097024207838434,-6.213343063899952,1
-5.104268928273601,-1.3952088515432113,0
-2.294487909909519,0.25377219497181214,0
-3.2054299508797346,4.21080656137867,0
3.5198766598629945,-5.044458479362299,1
-3.520242887400407,-0.44301359960023756,0
4.085983361260786,-3.088187753836132,1
-4.413732423605663,2.529372515590669,0
-4.642644978325997,-0.5242224273236449,0
3.938619405609434,-3.385581779359654,1
1.9494450471075755,-2.4203172850748196,1
-6.536298940889575,0.8842855637017091,0
4.423482200908617,-6.120164537849865,1
3.0758064439903006,-2.7499953096085976,1
-3.8775328333687265,-1.384078355569602,0
-2.1565096172243114,2.0953092937707907,0
-4.300897795954769,3.924309454664219,0
-5.340065057510397,-0.7311440084169534,0
-2.986853775243647,2.3557929029309217,0
-4.374588041075622,4.469901995793368,0
3.8533284504663508,-1.3707803494986734,1
-3.2477661851135897,1.949456255888721,0
-1.9592056568472414,3.4974532257786977,0
4.901718590993504,-6.41084231337136,1
-4.554765638174007,3.786728222382009,0
5.807331996431019,-1.2636543863471026,1
5.554491002704739,-5.618115929040929,1
5.669527796639972,-2.5486488995165004,1
-0.5155225159069148,4.163613915764347,0
5.423027532461118,-3.6108559474349433,1
2.0475100761705747,-3.3580729721661724,1
-3.9929260775685025,-0.5184663715840379,0
-0.9995912799816504,6.288260073560021,0
-1.4402602814201677,2.097638699508968,0
-4.385812063985979,3.6966153757062146,0
-3.2350949447927935,2.820674457794036,0
5.1636879792137655,-5.744249249137409,1
-2.4562980376154915,1.788421506984863,0
-0.6116847288974405,6.972941879608991,0
3.6172837556067834,-2.692995577915114,1
4.718403425032615,-5.120538123428814,1
4.328953855382995,-5.879621713891473,1
3.1758862568147266,-3.594262670632942,1
3.6758386783314516,-2.259899767103735,1
-1.8785729338410118,5.1064050512366155,0
4.015428510858077,-3.024893951577598,1
2.940669852084879,1.2590836566989347,1
-4.847409423387791,0.9650428383100009,0
3.429654694997504,-5.008737730270495,1
4.220167576224734,-4.459968532772975,1
-4.683209853508029,0.5425478859697974,0
-0.4806729898434008,5.740144326854336,0
2.197632538638925,-3.3381699202347472,1
-2.8716353122966325,3.06698903039632,0
-4.873334647792639,2.5762509250663945,0
-1.3257637611795607,-0.4008725832800102,0
-2.2324970613617503,3.58308724391832,0
2.1747203843576903,-3.3137834663778265,1
2.4906985494498417,-5.52446694743534,1
-3.947464085093171,2.623600774380456,0
0.1461690533757194,6.436986818635004,0
4.504653029998518,-4.949798746687675,1
-1.6831441023503688,2.777372107820107,0
-5.91418357519787,0.7483877261911527,0
3.7690187267353163,-4.056618059043325,1
1.9168192203993621,-1.2812682259323074,1
-3.2265009513959804,0.8466137417400326,0
2.89757778109552,-2.9073809259012515,1
4.212623642362238,-2.985090462599511,1
5.4212069638510645,-4.734077998137785,1
-2.111294918821052,3.8744376145447568,0
-3.101634569843671,3.8316074005578336,0
-1.3670819075016087,1.2642276829965875,0
-3.179807144583229,3.4462169968481917,0
-3.469626898209868,1.1244135053435407,0
3.329331356796562,-1.7107004794939153,1
4.444257910773489,-4.239779969401159,1
2.8066857660266615,-1.5003337434973,1
3.312173339336065,-5.461531209435657,1
-1.6600884238571885,5.315212991489577,0
-3.9641607777386576,4.011488533520418,0
-3.024143605343692,2.6656492210505247,0
5.296306508347707,-4.881380346239011,1
-1.894005114664573,5.529818679936824,0
-2.7388887466305634,3.084907176961542,0
2.658057006725759,-0.15412876351452587,1
-2.628181745499371,4.4392829240025184,0
-4.698052127616905,1.5411417308654822,0
4.318752140123435,-1.3008341282600746,1
-4.319658778239375,-1.1988626902428505,0
0.5392473272607003,7.117748034681728,0
-2.3696176051854527,0.7764930265041627,0
-2.964256374912996,2.2725043869685226,0
2.697127306759165,-3.8814139742313842,1
3.4907446747923982,-3.7241240513472293,1
-4.127198841385305,-1.2404145293272402,0
4.961868713106581,-5.773028759675908,1
0.6716504539388377,5.43861509958982,0
3.4729756776373337,-5.281787528760355,1
-6.836921903209463,-1.9019767143694395,0
-4.214840682422638,1.2046833941267616,0
3.0457953138657263,-2.2671968552181267,1
-3.3897766506550226,2.5886857177820937,0
4.451298886661173,-8.279626954698642,1
6.90191394652018,-5.866537294253757,1
3.202417137373301,-2.0603948416001785,1
5.121987591235472,-5.161461700871284,1
-3.4700001109482397,2.3341701827817167,0
0.17071650400095262,6.1226765428087635,0
-3.726161880194689,5.256173377852651,0
-4.45839479073015,3.488628933486469,0
-3.840849487130998,2.2762133676573457,0
-0.6039547092762749,-1.1874145485546874,1
4.5350727715099275,-4.88183974572801,1
-1.350510734281464,3.4492367562111634,0
-2.832997410626311,3.6700594316009276,0
2.951227291852736,-0.3435447107343288,1
0.7298482751114732,6.950964810588637,0
-2.396357224108737,3.158347029556686,0
-5.37848649026038,1.1203505016348339,0
-1.5851822420751713,4.417165892157605,0
7.052775655035476,-5.20046455233699,1
1.8585881541475322,5.469431122708702,0
-1.7063052984785116,2.472502542519531,0
-4.817193614189431,0.31987320660711127,0
5.5636858146838994,-4.081051997780373,1
4.974539101935794,-3.1710204600646947,1
6.173862788075811,-8.063341451596035,1
5.873547038511572,-4.50541426037149,1
3.487484237944058,-4.899552492743219,1
-2.4786758722476825,1.1014047421625812,0
-3.843799609988969,3.3997619434602564,0
3.404799745412701,-3.5196761461950303,1
4.258552278725931,-1.4571593746112068,1
-3.8490560414406043,2.3863147451247424,0
4.761748413227516,-4.554628088269933,1
5.631344037054252,-4.472582414438743,1
2.1269573319607797,-3.4089872018679017,1
-3.6660098875198095,1.3314390096567346,0
4.976588301065192,-3.4254727385431574,1
-0.8854199821235427,3.380622017146269,0
-2.882783536611864,-1.6806954169995691,0
3.3368989944328127,-3.204188046709809,1
2.8932738737884973,-2.827365751695421,1
-4.562676451407303,1.572190149446146,0
-3.7887356153021208,1.6463952998262499,0
4.7594554414990595,-5.859224381633152,1
-3.5473913836760187,0.8272478780231474,0
-5.203559433332051,0.020445855150304837,0
3.4418364642257973,-1.6509099586790486,1
4.6752524571142775,-4.257959322230875,1
3.2344354282714463,-3.5522901017068613,1
-1.2740238724768833,2.160099806874565,0
-2.3096170566102923,4.365100459337474,0
-3.2185781691962445,6.220912232662297,0
6.479604341177552,-4.135181019712229,1
-4.510127229645302,1.2273661688914141,0
1.9151456926835144,-2.0632481877450903,1
3.9793421352833644,-4.548621694157887,1
-3.939704902106274,3.51755699619952,0
-3.3863826003715896,-0.5085975650385666,0
1.2002157712324188,-2.6702079190026833,1
3.805515505917902,-5.054128286045193,1
3.0385492231823195,-5.166324946623075,1
-3.3590702332316447,2.222823851440407,0
4.183850363780283,-4.729893386242022,1
3.6504915361551618,-1.1696724406228984,1
